Instance	Status	Objective	Gap	Time	Model
data\3R-4K-5T-240L-0.txt	OPTIMAL	365.7496685202135	0	6.820810317993164	lyu
data\3R-4K-5T-240L-0.txt	OPTIMAL	365.7496685202135	0	9.833749771118164	Sampiao
data\3R-4K-5T-240L-1.txt	OPTIMAL	306.6465037579704	0	4.259611129760742	lyu
data\3R-4K-5T-240L-1.txt	OPTIMAL	306.6465037579703	0	3.9654293060302734	Sampiao
data\3R-4K-5T-240L-2.txt	OPTIMAL	404.5418904466611	0	13.150932312011719	lyu
data\3R-4K-5T-240L-2.txt	OPTIMAL	404.54191049928454	0	27.233356475830078	Sampiao
data\3R-4K-5T-240L-3.txt	OPTIMAL	343.2520685431148	0	38.26394844055176	lyu
data\3R-4K-5T-240L-3.txt	OPTIMAL	343.2520685431147	0	42.24734115600586	Sampiao
data\3R-4K-5T-240L-4.txt	OPTIMAL	350.4634909993358	0	17.305850982666016	lyu
data\3R-4K-5T-240L-4.txt	OPTIMAL	350.4634909993358	0	26.306325912475586	Sampiao
data\3R-4K-5T-240L-5.txt	OPTIMAL	317.1971334580166	0	15.285562515258789	lyu
data\3R-4K-5T-240L-5.txt	OPTIMAL	317.19713345801654	0	24.17551040649414	Sampiao
data\3R-4K-5T-240L-6.txt	OPTIMAL	437.78211035597224	0	4.990030288696289	lyu
data\3R-4K-5T-240L-6.txt	OPTIMAL	437.78209907767825	0	9.598405838012695	Sampiao
data\3R-4K-5T-240L-7.txt	OPTIMAL	435.2737293485303	0	12.639266967773438	lyu
data\3R-4K-5T-240L-7.txt	OPTIMAL	435.2737293485303	0	31.477048873901367	Sampiao
data\3R-4K-5T-240L-8.txt	OPTIMAL	323.86780408361244	0	9.152591705322266	lyu
data\3R-4K-5T-240L-8.txt	OPTIMAL	323.86780408361244	0	69.21485710144043	Sampiao
data\3R-4K-5T-240L-9.txt	OPTIMAL	438.8673366342069	0	20.485370635986328	lyu
data\3R-4K-5T-240L-9.txt	OPTIMAL	438.8673366342068	0	28.72539710998535	Sampiao
data\3R-4K-5T-240M-0.txt	OPTIMAL	180.12006581833282	0	1.0591449737548828	lyu
data\3R-4K-5T-240M-0.txt	OPTIMAL	180.12006581833282	0	0.4687213897705078	Sampiao
data\3R-4K-5T-240M-1.txt	OPTIMAL	309.8291744366488	0	9.476419448852539	lyu
data\3R-4K-5T-240M-1.txt	OPTIMAL	309.8291744366489	0	24.628299713134766	Sampiao
data\3R-4K-5T-240M-2.txt	OPTIMAL	279.110683704735	0	1.1419525146484375	lyu
data\3R-4K-5T-240M-2.txt	OPTIMAL	279.110683704735	0	1.6625537872314453	Sampiao
data\3R-4K-5T-240M-3.txt	OPTIMAL	333.3747461877102	0	9.810832977294922	lyu
data\3R-4K-5T-240M-3.txt	OPTIMAL	333.3747461877102	0	21.47463035583496	Sampiao
